id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionId	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceId	fieldNumber	recordedBy	verbatimEventDate	year	month	day	eventTime	continent	country	countryCode	stateProvince	county	locality	decimalLatitude	decimalLongitude	verbatimLongitude	verbatimLatitude	geodeticDatum	verbatimCoordinateSystem	taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	vernacularName	occurrenceRemarks	lifeStage	habitat	sex	eventRemarks	organismRemarks	disposition	fieldNotes
430	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-11-016		ND	ND	2018	11	10	ND	South America	Ecuador	EC	Santa Elena	Salinas	Punta Brava	-2.198784964	-80.99800348	ND	ND	WGS84		ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Vivo	ND	Roca	macho	Fresco	Fisura en caparazón	tralado al pv	
431	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-007		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.261661322	-80.93383332	507357	9750017	WGS84		ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Avanzado estado de descomposicion 	sin identificar	Entierro técnico	
432	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-008		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.197727	-80.999433	ND	ND	WGS84		ec.bio.spp.45447	Eretmochelys imbricata	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Eretmochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Eretmochelys	imbricata	Tortuga carey	Muerto	ND	Playa	hembra	Fresco	sin identificar	Entierro técnico	
433	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-009		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Punta Carnero	-2.288376509	-80.91346999	509621	9747064	WGS84		ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Fresco	sin identificar	Entierro técnico	
434	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-010		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.266944615	-80.92855375	507944	9749433	WGS84		ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Avanzado estado de descomposicion 	Corte	Entierro técnico	
435	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-011		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.266944615	-80.92855375	500339	9750432	WGS84		ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Avanzado estado de descomposicion 	Corte	Entierro técnico	
436	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-012		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Punta Carnero	-2.277710269	-80.91966735	508932	9748243	WGS84		ec.bio.spp.45447	Eretmochelys imbricata	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Eretmochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Eretmochelys	imbricata	Tortuga carey	Muerto	ND	Playa	hembra	Fresco	Corte	Entierro técnico	
437	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-013		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Diablica	-2.302987154	-80.90541053	510517	9745449	WGS84		ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Fresco	Corte	Entierro técnico	
438	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-014		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	sin identificar			ND	ND	WGS84		ec.bio.spp.45447	Eretmochelys imbricata	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Eretmochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Eretmochelys	imbricata	Tortuga carey	Muerto	ND	Playa	hembra	Fresco	Plástico	Entierro técnico	
439	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-015		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.222587849	-80.97331638	502967	9754336	WGS84		ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto	ND	Playa	hembra	Fresco	Anzuelo	Entierro técnico	
440	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-12-016		ND	ND	2018	12		ND	South America	Ecuador	EC	Santa Elena	Salinas	Tres cruces	-2.189611119	-81.00386711	499570	9757981	WGS84		ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Aparente estado de descomposición 	Corte	Entierro técnico	
441	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2018-11-017		ND	ND	2018	11	30	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.251212313	-80.94504885	506110	9751172	WGS84		ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Sauropsida|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Sauropsida	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto	ND	Playa	hembra	Avanzado estado de descomposicion 	sin identificar	Entierro técnico	
442	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2017-05-001		Jose Murillo	ND	2017	5	13	ND	South America	Ecuador	EC	Santa Elena	Salinas	Punta Brava	-2.198784964	-80.99800348	ND	ND	WGS84	UTM	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	Muerto	ND	Playa	ND	Fresco		Entierro tecnico	
443	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2017-05-002		Bayron Suarez	ND	2017	5	13	ND	South America	Ecuador	EC	Santa Elena	Salinas	Santa Rosa	-2.210634	-80.947897	501389	9757223	WGS84	UTM	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	Muerto	ND	Playa	ND	Avanzado estado de descomposición		Entierro tecnico	
444	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2017-05-003		Bayron Suarez	ND	2017	5	31	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.248353513	-80.94791793	505791	9751488	WGS84	UTM	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	Muerto	ND	Playa	ND	Avanzado estado de descomposición		Entierro tecnico	
445	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2017-06-001		Hector Rodriguez	ND	2017	6	3	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.253618768	-80.94268343	506373	9750906	WGS84	UTM	"ec.bio.spp.45811	"	Tursiops truncatus	Animalia|Chordata|Mammalia|Artiodactyla|Delphinidae|Tursiops	Animalia	Chordata	Mammalia	Artiodactyla	Delphinidae	Tursiops	truncatus	Delfín nariz de botella	Muerto	ND	Playa	ND	Avanzado estado de descomposición		Entierro tecnico	
446	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2017-07-001		Hector Rodriguez	ND	2017	7	4	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.204448488	-80.99420828	500644	9756341	WGS84	UTM	ec.bio.spp.45797	Megaptera novaeangliae	Animalia|Chordata|Mammalia|Artiodactyla|Balaenopteridae|Megaptera	Animalia	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Megaptera	novaeangliae	Ballena jorobada	Muerto	ND	Playa	ND	Fresco		Entierro tecnico	
447	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAAE	HumanObservation	REMACOPSE-2017-07-002		Freddy Salinas 	ND	2017	7	11	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	-2.249936714	-80.94643392	505956	9751313	WGS84	UTM	"ec.bio.spp.45811	"	Tursiops truncatus	Animalia|Chordata|Mammalia|Artiodactyla|Delphinidae|Tursiops	Animalia	Chordata	Mammalia	Artiodactyla	Delphinidae	Tursiops	truncatus	Delfín nariz de botella	Muerto	ND	Playa	ND	Aparente grado de descompocicion 		Entierro tecnico	
